text,pos,neg
thank you for the help,1.0,0.0
yeah that didnt happen,0.0,1.0
why do i still not have my bags they arrived  ampwebsite says theyre still at the airport2 12 hours late flightr nothappy,0.0,1.0
had a maintenance issue stuck in geneva with meal voucher that wont even cover a plate flight of spaghetti really,0.0,1.0
hate when i get bumped out of the seat ive selected amp empty row and moved to another seat nonempty 1k flt803 nonupgrade,0.0,1.0
no announcement re extra baggage,0.0,1.0
bags arrived  i sure miss the customer focused days when i used to fly  heres hoping  wakes up,0.0,1.0
total bshave 1st class seats for connecting flight your crew late flight we miss connection had next plane yet u dont honor it,0.0,1.0
too much info to share via tweet please send me your name and contact info happy to supply you with images and cs rep names,0.0,1.0
once again your lack of customer service astounds me you are the worst airline in the history of airlines train your staff,0.0,1.0
extremely disappointed in flight6831 united left crew and pssgrs stranded in rain  gate with no cover left psngrs 2 depart plane,0.0,1.0
besides landing the plane,0.0,1.0
i was just calling the global services help desk so via phone,0.0,0.0
on final pls dont let my connection leave,0.0,0.0
fuck you,0.0,1.0
youre good thank you,1.0,0.0
how much does a ski bag cost to check  bag contains 1 pair is skis and one pair of poles,0.0,0.0
wasnt frustrating well,1.0,0.0
i got it now wouldnt let me log on with my email thx heres hoping for dtwase without issue today,0.0,0.0
oh,1.0,0.0
on sfogtaus ua343 217,0.0,1.0
come on,0.0,1.0
customer service 16hr delay coupon can only be redeemed on website which has 200 higher prices than expedia,0.0,1.0
im strongly considering taking my business elsewhere unitedairlines,0.0,1.0
your website wont allow me to post the required document,0.0,1.0
lounge  heathrow used by  httptco6hjucp694l,0.0,0.0
really needs to start upgrading their planes no tvs amp then the inflight wifi is currently unavailable unitedairlines,0.0,1.0
i am not digging the new mileage earning plan i would earn about 13 of the miles i do now any changes to the award ticket prices,0.0,1.0
outsourcing ticket and gate agents at mia ill advised you did it in roc and service went downhill keep employees and fliers first,0.0,1.0
was just hung up on by customer service after waiting 30 min on holdguess that vacations not happening website wasnt working,0.0,1.0
bad idea to let 200 people back on the terminal with food vouchers but allow only 15 minutes to get anything  long lines ua1523,0.0,1.0
whats going on with the mileage plus accounts login through username and email have been down for at least three days,0.0,1.0
what incentive do i have to give you another chance,0.0,1.0
my dad booked through orbitz and due to weather he cant make it to the airport can you help him,0.0,0.0
finally i get the right response united must check this issue ua 1514 ewr to puj on friday 022015,0.0,1.0
787 to begin newarklondon heathrow route on may 6    httptcordj1mwflg1,0.0,0.0
rebooked,0.0,1.0
lost bag in huston we leave for a bahamas cruise today from nola and had to buy all new stuff customer service is non existent,0.0,1.0
site errored out at last step of changing award now cant even pull up reservation 60 minute wait time  thanks,0.0,1.0
you get a 2nd chance today as i fly to adam lets see if you can redeem yourself after that last horrendous trip to the states,0.0,1.0
very impressed so far an app thats worth a damn and sms updates on my flight,1.0,0.0
any last minute flight deals for your cute little frequentflyer   my friday flight was cancelled flightled,0.0,0.0
just had the worst customer service experience ever on united airlines,0.0,1.0
airlines 1st amp only time i ever fly your airline what a disgrace  i shouldve listened to your tweet horrible,0.0,1.0
diverged to burlington,0.0,1.0
officially has the most inefficient boarding procedure there is no reason it should take 45 mins to board a plane,0.0,1.0
3 hours of sitting in the plane that hasnt left the gate yet 6 more hours of actual flying left,0.0,1.0
i sent my details to the customer care link you sent me almost a month ago and no response,0.0,1.0
terrible service for military members and their families ridiculous unitedairlines,0.0,1.0
hi have a question re future flight booking problems dubjac 299 jaclax 810 laxdub 1310 im g what is checked bag allowance for jaclax,0.0,0.0
my flight was cancelled flighted and im needing some help reflight booking problems,0.0,1.0
i was,0.0,1.0
757 n33103 taxies  departing as ua26 to newark liberty airport httptcoialiceh2ft,0.0,0.0
im afraid not i fly or service every week and im just unhappyspend too much money to be unhappy,0.0,1.0
if youre going to cancelled flight flights today,0.0,1.0
your planes been waiting at the gate for two hours with all passengers onboard in their cramped seats yuck,0.0,1.0
his cell phone record needs to be checked to see who did conversed with i trust the faa can handle this better,0.0,1.0
1599 for wireless  was 699 epic fail  greedy piggy you are the worst,0.0,1.0
have you inspected the picture routine aircraft check while on his cell phone what will the faa amp nyt say  httptcobngpli8jt6,0.0,1.0
your airserv contractors arent worth a wet damn 30min late flight,0.0,1.0
will never fly with you again terrible service ruined our entire vacation lostsuitcase noreimbursement,0.0,1.0
web app wont let me upgrade seats,0.0,1.0
132 characters does not cover my reasons im afraid,0.0,1.0
while busy on his cell phone,0.0,1.0
really,0.0,1.0
left gate 5 minutes early,0.0,1.0
will the kudos to capt herman be relayed to his chief pilot or should i be emailing someone,1.0,0.0
on flight 1665 but its not departing website says delayed due to operational difficultieswhat does that mean,0.0,1.0
do you teach your gate agents 2 lie or do they just learn on their own there was overhead space for my bag,0.0,1.0
first officer of ua 1514 checking our 757 prior to departure from ewr yesterday while on his cell safety  httptco1tfh2v0a7z,0.0,0.0
i booked lh via ua  however at gate they rebooked me to a late flightr lh flight  now that flight didnt earn pqd for me  how do i get it,0.0,1.0
coupled with selfservice policiescost cutting exacerbates the noted issues 33,0.0,1.0
i appreciate the immediate offer,0.0,1.0
it isnt simple issue,0.0,1.0
terrible illogical reroute after cancelled flightled connection then made me pay to check bag then lost bag ual,0.0,1.0
i already follow you one of you 800number agents rebooked me went from a 777 to an a320 ugh,0.0,1.0
good job at cle  tpa on schedule  4 to 5 inches of snow  httptco9tbsjquw41,1.0,0.0
never fails to have delayed flights,0.0,1.0
is elp friendly flyerfriendly united emb145 elpaso httptco9meozbo4xl,1.0,0.0
its been booked into first class with curbside delivery 24 hours from now im counting on it teamusa,0.0,1.0
lets do that can you email boarding pass,0.0,0.0
we hope you dont miss your connection for help with reflight booking problems please follow us amp dm your confirmation cpdone thx,0.0,0.0
is ridiculous ua6 delayed for 35 hours and counting should have booked with a diff airline that takes it seriously unitedsucks,0.0,1.0
provide a voucher for one of my customers and i will tweet about you all day long earnedmybusiness,1.0,0.0
at msp w3 employees trying to check in several hundred and the line is crazy might miss our plane be sure to thank these employees,0.0,1.0
stellar customer service you have earned my business by your attention to detail,1.0,0.0
service by staff was great as usual cleanliness and smells a bit much ill be back satisfied traveler,1.0,0.0
now arrives lax  803 am,0.0,0.0
i do i was on ua 495 lax to den  we are scheduled to land lax  738 am  please rebook to denver  best flight,0.0,1.0
no first class passenger should have to pay for inflight wifi,0.0,1.0
hey  youve upgraded me on a 10 hour international flight i forgive you  thank you,1.0,0.0
my flight out of bgm cancelled flightled last night,0.0,1.0
first flight 4651,0.0,1.0
ua 1706 there is no way a plane loses its software i believe you decided to do an upgrade,0.0,1.0
already missed connection ua 495,0.0,1.0
typically once you get the problem fixed  then the crew expires  and the delay turns into a cancelled flight,0.0,1.0
ua 1706 delayed again  i get charged 600 if late flight by you  you say oh well,0.0,1.0
we are trying to go as far away from kingscollegelondon as possible for charity today would you help us  jailbreak rag,0.0,0.0
friend stuck in bus on runway at pek with two small kids no customer service,0.0,1.0
yes to more food add some gluten free options while youre at it,1.0,0.0
no u guys suck ill never fly with u again and ur supervisors suck too,0.0,1.0
on a flight to new york love the quality planes on united wtf crappy aviation newyork httptcozv6cfpohl5,0.0,1.0
page united values your tweet bc its so rare that they receive tweets complimenting their servicemost are fake,0.0,0.0
yes there is when you keep getting the same robotic answer,0.0,1.0
thank you for a great flight in gfc  cheers httptconvlnglnmgn,1.0,0.0
bad customer service  to nyc a few weeks ago thinking of moving on,0.0,1.0
uniteds ceo has decided to outsource and or push out more and more of their skilled and loyal employeeslack of staff,0.0,1.0
i mean,0.0,1.0
she means to say there has been so many complaints today this week,0.0,1.0
i was flying home for a 930am event tomorrow you pushed back my flight now i have a 400 ticket that wont get me home in time,0.0,1.0
they held the plane made it,1.0,0.0
you delayed our departure by 2 hrs to wait for passengers from another flight that was late flight unacceptable,0.0,1.0
