text,pos,neg
satirize,0.0,1.0
savage,0.0,1.0
savaged,0.0,1.0
savagery,0.0,1.0
savages,0.0,1.0
scaly,0.0,1.0
scam,0.0,1.0
scams,0.0,1.0
scandal,0.0,1.0
scandalize,0.0,1.0
scandalized,0.0,1.0
scandalous,0.0,1.0
scandalously,0.0,1.0
scandals,0.0,1.0
scandel,0.0,1.0
scandels,0.0,1.0
scant,0.0,1.0
scapegoat,0.0,1.0
scar,0.0,1.0
scarce,0.0,1.0
scarcely,0.0,1.0
scarcity,0.0,1.0
scare,0.0,1.0
scared,0.0,1.0
scarier,0.0,1.0
scariest,0.0,1.0
scarily,0.0,1.0
scarred,0.0,1.0
scars,0.0,1.0
scary,0.0,1.0
scathing,0.0,1.0
scathingly,0.0,1.0
sceptical,0.0,1.0
scoff,0.0,1.0
scoffingly,0.0,1.0
scold,0.0,1.0
scolded,0.0,1.0
scolding,0.0,1.0
scoldingly,0.0,1.0
scorching,0.0,1.0
scorchingly,0.0,1.0
scorn,0.0,1.0
scornful,0.0,1.0
scornfully,0.0,1.0
scoundrel,0.0,1.0
scourge,0.0,1.0
scowl,0.0,1.0
scramble,0.0,1.0
scrambled,0.0,1.0
scrambles,0.0,1.0
scrambling,0.0,1.0
scrap,0.0,1.0
scratch,0.0,1.0
scratched,0.0,1.0
scratches,0.0,1.0
scratchy,0.0,1.0
scream,0.0,1.0
screech,0.0,1.0
screwup,0.0,1.0
screwed,0.0,1.0
screwedup,0.0,1.0
screwy,0.0,1.0
scuff,0.0,1.0
scuffs,0.0,1.0
scum,0.0,1.0
scummy,0.0,1.0
secondclass,0.0,1.0
secondtier,0.0,1.0
secretive,0.0,1.0
sedentary,0.0,1.0
seedy,0.0,1.0
seethe,0.0,1.0
seething,0.0,1.0
selfcoup,0.0,1.0
selfcriticism,0.0,1.0
selfdefeating,0.0,1.0
selfdestructive,0.0,1.0
selfhumiliation,0.0,1.0
selfinterest,0.0,1.0
selfinterested,0.0,1.0
selfserving,0.0,1.0
selfish,0.0,1.0
selfishly,0.0,1.0
selfishness,0.0,1.0
semiretarded,0.0,1.0
senile,0.0,1.0
sensationalize,0.0,1.0
senseless,0.0,1.0
senselessly,0.0,1.0
seriousness,0.0,1.0
sermonize,0.0,1.0
servitude,0.0,1.0
setup,0.0,1.0
setback,0.0,1.0
setbacks,0.0,1.0
sever,0.0,1.0
severe,0.0,1.0
severity,0.0,1.0
sht,0.0,1.0
shabby,0.0,1.0
shadowy,0.0,1.0
shady,0.0,1.0
shake,0.0,1.0
shaky,0.0,1.0
shallow,0.0,1.0
sham,0.0,1.0
shambles,0.0,1.0
shame,0.0,1.0
shameful,0.0,1.0
shamefully,0.0,1.0
shamefulness,0.0,1.0
shameless,0.0,1.0
shamelessly,0.0,1.0
shamelessness,0.0,1.0
shark,0.0,1.0
sharply,0.0,1.0
shatter,0.0,1.0
shemale,0.0,1.0
shimmer,0.0,1.0
shimmy,0.0,1.0
shipwreck,0.0,1.0
shirk,0.0,1.0
shirker,0.0,1.0
shit,0.0,1.0
shiver,0.0,1.0
shock,0.0,1.0
shocked,0.0,1.0
shocking,0.0,1.0
shockingly,0.0,1.0
shoddy,0.0,1.0
shortlived,0.0,1.0
shortage,0.0,1.0
shortchange,0.0,1.0
shortcoming,0.0,1.0
shortcomings,0.0,1.0
shortness,0.0,1.0
shortsighted,0.0,1.0
shortsightedness,0.0,1.0
showdown,0.0,1.0
shrew,0.0,1.0
shriek,0.0,1.0
shrill,0.0,1.0
shrilly,0.0,1.0
shrivel,0.0,1.0
shroud,0.0,1.0
shrouded,0.0,1.0
shrug,0.0,1.0
shun,0.0,1.0
shunned,0.0,1.0
sick,0.0,1.0
sicken,0.0,1.0
sickening,0.0,1.0
sickeningly,0.0,1.0
sickly,0.0,1.0
sickness,0.0,1.0
sidetrack,0.0,1.0
sidetracked,0.0,1.0
siege,0.0,1.0
sillily,0.0,1.0
silly,0.0,1.0
simplistic,0.0,1.0
simplistically,0.0,1.0
sin,0.0,1.0
sinful,0.0,1.0
sinfully,0.0,1.0
sinister,0.0,1.0
sinisterly,0.0,1.0
sink,0.0,1.0
sinking,0.0,1.0
skeletons,0.0,1.0
skeptic,0.0,1.0
skeptical,0.0,1.0
skeptically,0.0,1.0
skepticism,0.0,1.0
sketchy,0.0,1.0
skimpy,0.0,1.0
skinny,0.0,1.0
skittish,0.0,1.0
skittishly,0.0,1.0
skulk,0.0,1.0
slack,0.0,1.0
slander,0.0,1.0
slanderer,0.0,1.0
slanderous,0.0,1.0
slanderously,0.0,1.0
slanders,0.0,1.0
slap,0.0,1.0
slashing,0.0,1.0
slaughter,0.0,1.0
slaughtered,0.0,1.0
slave,0.0,1.0
slaves,0.0,1.0
sleazy,0.0,1.0
slime,0.0,1.0
slog,0.0,1.0
slogged,0.0,1.0
slogging,0.0,1.0
slogs,0.0,1.0
sloooooooooooooow,0.0,1.0
sloooow,0.0,1.0
slooow,0.0,1.0
sloow,0.0,1.0
sloppily,0.0,1.0
sloppy,0.0,1.0
sloth,0.0,1.0
slothful,0.0,1.0
slow,0.0,1.0
slowmoving,0.0,1.0
slowed,0.0,1.0
slower,0.0,1.0
slowest,0.0,1.0
slowly,0.0,1.0
sloww,0.0,1.0
slowww,0.0,1.0
slowwww,0.0,1.0
slug,0.0,1.0
sluggish,0.0,1.0
slump,0.0,1.0
slumping,0.0,1.0
slumpping,0.0,1.0
slur,0.0,1.0
slut,0.0,1.0
sluts,0.0,1.0
sly,0.0,1.0
smack,0.0,1.0
smallish,0.0,1.0
smash,0.0,1.0
smear,0.0,1.0
smell,0.0,1.0
smelled,0.0,1.0
smelling,0.0,1.0
smells,0.0,1.0
smelly,0.0,1.0
smelt,0.0,1.0
smoke,0.0,1.0
smokescreen,0.0,1.0
smolder,0.0,1.0
smoldering,0.0,1.0
smother,0.0,1.0
smoulder,0.0,1.0
smouldering,0.0,1.0
smudge,0.0,1.0
smudged,0.0,1.0
smudges,0.0,1.0
smudging,0.0,1.0
smug,0.0,1.0
smugly,0.0,1.0
smut,0.0,1.0
smuttier,0.0,1.0
smuttiest,0.0,1.0
smutty,0.0,1.0
snag,0.0,1.0
snagged,0.0,1.0
snagging,0.0,1.0
snags,0.0,1.0
snappish,0.0,1.0
snappishly,0.0,1.0
snare,0.0,1.0
snarky,0.0,1.0
snarl,0.0,1.0
sneak,0.0,1.0
sneakily,0.0,1.0
sneaky,0.0,1.0
sneer,0.0,1.0
sneering,0.0,1.0
sneeringly,0.0,1.0
snob,0.0,1.0
snobbish,0.0,1.0
snobby,0.0,1.0
snobish,0.0,1.0
snobs,0.0,1.0
snub,0.0,1.0
socal,0.0,1.0
soapy,0.0,1.0
sob,0.0,1.0
sober,0.0,1.0
sobering,0.0,1.0
solemn,0.0,1.0
solicitude,0.0,1.0
somber,0.0,1.0
sore,0.0,1.0
sorely,0.0,1.0
soreness,0.0,1.0
sorrow,0.0,1.0
sorrowful,0.0,1.0
sorrowfully,0.0,1.0
sorry,0.0,1.0
sour,0.0,1.0
sourly,0.0,1.0
spade,0.0,1.0
spank,0.0,1.0
spendy,0.0,1.0
spew,0.0,1.0
spewed,0.0,1.0
spewing,0.0,1.0
spews,0.0,1.0
spilling,0.0,1.0
spinster,0.0,1.0
spiritless,0.0,1.0
spite,0.0,1.0
spiteful,0.0,1.0
spitefully,0.0,1.0
spitefulness,0.0,1.0
splatter,0.0,1.0
split,0.0,1.0
splitting,0.0,1.0
spoil,0.0,1.0
spoilage,0.0,1.0
spoilages,0.0,1.0
spoiled,0.0,1.0
spoilled,0.0,1.0
spoils,0.0,1.0
spook,0.0,1.0
spookier,0.0,1.0
spookiest,0.0,1.0
spookily,0.0,1.0
spooky,0.0,1.0
spoonfed,0.0,1.0
spoonfeed,0.0,1.0
sporadic,0.0,1.0
spotty,0.0,1.0
spurious,0.0,1.0
spurn,0.0,1.0
sputter,0.0,1.0
squabble,0.0,1.0
squabbling,0.0,1.0
squander,0.0,1.0
squash,0.0,1.0
squeak,0.0,1.0
squeaks,0.0,1.0
squeaky,0.0,1.0
squeal,0.0,1.0
squealing,0.0,1.0
squeals,0.0,1.0
squirm,0.0,1.0
stab,0.0,1.0
stagnant,0.0,1.0
stagnate,0.0,1.0
stagnation,0.0,1.0
staid,0.0,1.0
stain,0.0,1.0
stains,0.0,1.0
stale,0.0,1.0
stalemate,0.0,1.0
stall,0.0,1.0
stalls,0.0,1.0
stammer,0.0,1.0
stampede,0.0,1.0
standstill,0.0,1.0
stark,0.0,1.0
starkly,0.0,1.0
startle,0.0,1.0
startling,0.0,1.0
startlingly,0.0,1.0
starvation,0.0,1.0
starve,0.0,1.0
static,0.0,1.0
steal,0.0,1.0
stealing,0.0,1.0
steals,0.0,1.0
steep,0.0,1.0
steeply,0.0,1.0
stench,0.0,1.0
stereotype,0.0,1.0
stereotypical,0.0,1.0
stereotypically,0.0,1.0
stern,0.0,1.0
stew,0.0,1.0
sticky,0.0,1.0
stiff,0.0,1.0
stiffness,0.0,1.0
stifle,0.0,1.0
stifling,0.0,1.0
stiflingly,0.0,1.0
stigma,0.0,1.0
stigmatize,0.0,1.0
sting,0.0,1.0
stinging,0.0,1.0
stingingly,0.0,1.0
stingy,0.0,1.0
stink,0.0,1.0
stinks,0.0,1.0
stodgy,0.0,1.0
stole,0.0,1.0
stolen,0.0,1.0
stooge,0.0,1.0
stooges,0.0,1.0
stormy,0.0,1.0
straggle,0.0,1.0
straggler,0.0,1.0
strain,0.0,1.0
strained,0.0,1.0
straining,0.0,1.0
strange,0.0,1.0
strangely,0.0,1.0
stranger,0.0,1.0
strangest,0.0,1.0
strangle,0.0,1.0
streaky,0.0,1.0
strenuous,0.0,1.0
stress,0.0,1.0
stresses,0.0,1.0
stressful,0.0,1.0
stressfully,0.0,1.0
stricken,0.0,1.0
strict,0.0,1.0
strictly,0.0,1.0
strident,0.0,1.0
stridently,0.0,1.0
strife,0.0,1.0
strike,0.0,1.0
stringent,0.0,1.0
stringently,0.0,1.0
struck,0.0,1.0
struggle,0.0,1.0
struggled,0.0,1.0
struggles,0.0,1.0
struggling,0.0,1.0
strut,0.0,1.0
stubborn,0.0,1.0
stubbornly,0.0,1.0
stubbornness,0.0,1.0
stuck,0.0,1.0
stuffy,0.0,1.0
stumble,0.0,1.0
stumbled,0.0,1.0
stumbles,0.0,1.0
stump,0.0,1.0
stumped,0.0,1.0
stumps,0.0,1.0
stun,0.0,1.0
stunt,0.0,1.0
stunted,0.0,1.0
stupid,0.0,1.0
stupidest,0.0,1.0
stupidity,0.0,1.0
stupidly,0.0,1.0
stupified,0.0,1.0
stupify,0.0,1.0
stupor,0.0,1.0
stutter,0.0,1.0
stuttered,0.0,1.0
stuttering,0.0,1.0
stutters,0.0,1.0
sty,0.0,1.0
stymied,0.0,1.0
subpar,0.0,1.0
subdued,0.0,1.0
subjected,0.0,1.0
subjection,0.0,1.0
subjugate,0.0,1.0
subjugation,0.0,1.0
submissive,0.0,1.0
subordinate,0.0,1.0
subpoena,0.0,1.0
subpoenas,0.0,1.0
subservience,0.0,1.0
subservient,0.0,1.0
substandard,0.0,1.0
subtract,0.0,1.0
subversion,0.0,1.0
subversive,0.0,1.0
subversively,0.0,1.0
subvert,0.0,1.0
succumb,0.0,1.0
suck,0.0,1.0
sucked,0.0,1.0
sucker,0.0,1.0
sucks,0.0,1.0
sucky,0.0,1.0
sue,0.0,1.0
sued,0.0,1.0
sueing,0.0,1.0
sues,0.0,1.0
suffer,0.0,1.0
suffered,0.0,1.0
sufferer,0.0,1.0
sufferers,0.0,1.0
suffering,0.0,1.0
suffers,0.0,1.0
suffocate,0.0,1.0
sugarcoat,0.0,1.0
sugarcoated,0.0,1.0
suicidal,0.0,1.0
suicide,0.0,1.0
sulk,0.0,1.0
sullen,0.0,1.0
sully,0.0,1.0
sunder,0.0,1.0
sunk,0.0,1.0
sunken,0.0,1.0
superficial,0.0,1.0
superficiality,0.0,1.0
superficially,0.0,1.0
superfluous,0.0,1.0
superstition,0.0,1.0
superstitious,0.0,1.0
suppress,0.0,1.0
suppression,0.0,1.0
surrender,0.0,1.0
susceptible,0.0,1.0
suspect,0.0,1.0
suspicion,0.0,1.0
suspicions,0.0,1.0
suspicious,0.0,1.0
suspiciously,0.0,1.0
swagger,0.0,1.0
swamped,0.0,1.0
sweaty,0.0,1.0
swelled,0.0,1.0
swelling,0.0,1.0
swindle,0.0,1.0
swipe,0.0,1.0
swollen,0.0,1.0
symptom,0.0,1.0
symptoms,0.0,1.0
syndrome,0.0,1.0
taboo,0.0,1.0
tacky,0.0,1.0
taint,0.0,1.0
tainted,0.0,1.0
tamper,0.0,1.0
tangle,0.0,1.0
tangled,0.0,1.0
tangles,0.0,1.0
tank,0.0,1.0
tanked,0.0,1.0
tanks,0.0,1.0
tantrum,0.0,1.0
tardy,0.0,1.0
tarnish,0.0,1.0
tarnished,0.0,1.0
tarnishes,0.0,1.0
tarnishing,0.0,1.0
tattered,0.0,1.0
taunt,0.0,1.0
taunting,0.0,1.0
tauntingly,0.0,1.0
taunts,0.0,1.0
taut,0.0,1.0
tawdry,0.0,1.0
taxing,0.0,1.0
tease,0.0,1.0
teasingly,0.0,1.0
tedious,0.0,1.0
tediously,0.0,1.0
temerity,0.0,1.0
temper,0.0,1.0
tempest,0.0,1.0
temptation,0.0,1.0
tenderness,0.0,1.0
tense,0.0,1.0
tension,0.0,1.0
tentative,0.0,1.0
tentatively,0.0,1.0
tenuous,0.0,1.0
tenuously,0.0,1.0
tepid,0.0,1.0
terrible,0.0,1.0
terribleness,0.0,1.0
terribly,0.0,1.0
terror,0.0,1.0
terrorgenic,0.0,1.0
terrorism,0.0,1.0
terrorize,0.0,1.0
testily,0.0,1.0
testy,0.0,1.0
tetchily,0.0,1.0
tetchy,0.0,1.0
thankless,0.0,1.0
thicker,0.0,1.0
thirst,0.0,1.0
thorny,0.0,1.0
thoughtless,0.0,1.0
thoughtlessly,0.0,1.0
thoughtlessness,0.0,1.0
thrash,0.0,1.0
threat,0.0,1.0
threaten,0.0,1.0
threatening,0.0,1.0
threats,0.0,1.0
threesome,0.0,1.0
throb,0.0,1.0
throbbed,0.0,1.0
throbbing,0.0,1.0
throbs,0.0,1.0
throttle,0.0,1.0
thug,0.0,1.0
thumbdown,0.0,1.0
thumbsdown,0.0,1.0
thwart,0.0,1.0
timeconsuming,0.0,1.0
timid,0.0,1.0
timidity,0.0,1.0
timidly,0.0,1.0
timidness,0.0,1.0
tiny,0.0,1.0
tingled,0.0,1.0
tingling,0.0,1.0
tired,0.0,1.0
tiresome,0.0,1.0
tiring,0.0,1.0
tiringly,0.0,1.0
toil,0.0,1.0
toll,0.0,1.0
topheavy,0.0,1.0
topple,0.0,1.0
torment,0.0,1.0
tormented,0.0,1.0
torrent,0.0,1.0
tortuous,0.0,1.0
torture,0.0,1.0
tortured,0.0,1.0
tortures,0.0,1.0
torturing,0.0,1.0
torturous,0.0,1.0
torturously,0.0,1.0
totalitarian,0.0,1.0
touchy,0.0,1.0
toughness,0.0,1.0
tout,0.0,1.0
touted,0.0,1.0
touts,0.0,1.0
toxic,0.0,1.0
traduce,0.0,1.0
tragedy,0.0,1.0
tragic,0.0,1.0
tragically,0.0,1.0
traitor,0.0,1.0
traitorous,0.0,1.0
traitorously,0.0,1.0
tramp,0.0,1.0
trample,0.0,1.0
transgress,0.0,1.0
transgression,0.0,1.0
trap,0.0,1.0
traped,0.0,1.0
trapped,0.0,1.0
trash,0.0,1.0
trashed,0.0,1.0
trashy,0.0,1.0
trauma,0.0,1.0
traumatic,0.0,1.0
traumatically,0.0,1.0
traumatize,0.0,1.0
traumatized,0.0,1.0
travesties,0.0,1.0
travesty,0.0,1.0
treacherous,0.0,1.0
treacherously,0.0,1.0
treachery,0.0,1.0
treason,0.0,1.0
treasonous,0.0,1.0
trick,0.0,1.0
tricked,0.0,1.0
trickery,0.0,1.0
tricky,0.0,1.0
trivial,0.0,1.0
trivialize,0.0,1.0
trouble,0.0,1.0
troubled,0.0,1.0
troublemaker,0.0,1.0
troubles,0.0,1.0
troublesome,0.0,1.0
troublesomely,0.0,1.0
troubling,0.0,1.0
troublingly,0.0,1.0
truant,0.0,1.0
tumble,0.0,1.0
tumbled,0.0,1.0
tumbles,0.0,1.0
tumultuous,0.0,1.0
turbulent,0.0,1.0
turmoil,0.0,1.0
twist,0.0,1.0
twisted,0.0,1.0
twists,0.0,1.0
twofaced,0.0,1.0
twofaces,0.0,1.0
tyrannical,0.0,1.0
tyrannically,0.0,1.0
tyranny,0.0,1.0
tyrant,0.0,1.0
ugh,0.0,1.0
uglier,0.0,1.0
ugliest,0.0,1.0
ugliness,0.0,1.0
ugly,0.0,1.0
ulterior,0.0,1.0
ultimatum,0.0,1.0
ultimatums,0.0,1.0
ultrahardline,0.0,1.0
unviewable,0.0,1.0
unable,0.0,1.0
unacceptable,0.0,1.0
unacceptablely,0.0,1.0
unacceptably,0.0,1.0
unaccessible,0.0,1.0
unaccustomed,0.0,1.0
unachievable,0.0,1.0
unaffordable,0.0,1.0
unappealing,0.0,1.0
unattractive,0.0,1.0
unauthentic,0.0,1.0
unavailable,0.0,1.0
unavoidably,0.0,1.0
unbearable,0.0,1.0
unbearablely,0.0,1.0
unbelievable,0.0,1.0
unbelievably,0.0,1.0
uncaring,0.0,1.0
uncertain,0.0,1.0
uncivil,0.0,1.0
uncivilized,0.0,1.0
unclean,0.0,1.0
unclear,0.0,1.0
uncollectible,0.0,1.0
uncomfortable,0.0,1.0
uncomfortably,0.0,1.0
uncomfy,0.0,1.0
uncompetitive,0.0,1.0
uncompromising,0.0,1.0
uncompromisingly,0.0,1.0
unconfirmed,0.0,1.0
unconstitutional,0.0,1.0
uncontrolled,0.0,1.0
unconvincing,0.0,1.0
unconvincingly,0.0,1.0
uncooperative,0.0,1.0
uncouth,0.0,1.0
uncreative,0.0,1.0
undecided,0.0,1.0
undefined,0.0,1.0
undependability,0.0,1.0
undependable,0.0,1.0
undercut,0.0,1.0
undercuts,0.0,1.0
undercutting,0.0,1.0
underdog,0.0,1.0
underestimate,0.0,1.0
underlings,0.0,1.0
undermine,0.0,1.0
undermined,0.0,1.0
undermines,0.0,1.0
undermining,0.0,1.0
underpaid,0.0,1.0
underpowered,0.0,1.0
undersized,0.0,1.0
undesirable,0.0,1.0
undetermined,0.0,1.0
undid,0.0,1.0
undignified,0.0,1.0
undissolved,0.0,1.0
undocumented,0.0,1.0
undone,0.0,1.0
undue,0.0,1.0
unease,0.0,1.0
uneasily,0.0,1.0
uneasiness,0.0,1.0
uneasy,0.0,1.0
uneconomical,0.0,1.0
unemployed,0.0,1.0
unequal,0.0,1.0
unethical,0.0,1.0
uneven,0.0,1.0
uneventful,0.0,1.0
unexpected,0.0,1.0
unexpectedly,0.0,1.0
unexplained,0.0,1.0
unfairly,0.0,1.0
unfaithful,0.0,1.0
unfaithfully,0.0,1.0
unfamiliar,0.0,1.0
unfavorable,0.0,1.0
unfeeling,0.0,1.0
unfinished,0.0,1.0
unfit,0.0,1.0
unforeseen,0.0,1.0
unforgiving,0.0,1.0
unfortunate,0.0,1.0
unfortunately,0.0,1.0
unfounded,0.0,1.0
unfriendly,0.0,1.0
unfulfilled,0.0,1.0
unfunded,0.0,1.0
ungovernable,0.0,1.0
ungrateful,0.0,1.0
unhappily,0.0,1.0
unhappiness,0.0,1.0
unhappy,0.0,1.0
unhealthy,0.0,1.0
unhelpful,0.0,1.0
unilateralism,0.0,1.0
unimaginable,0.0,1.0
unimaginably,0.0,1.0
unimportant,0.0,1.0
uninformed,0.0,1.0
uninsured,0.0,1.0
unintelligible,0.0,1.0
unintelligile,0.0,1.0
unipolar,0.0,1.0
unjust,0.0,1.0
unjustifiable,0.0,1.0
unjustifiably,0.0,1.0
unjustified,0.0,1.0
unjustly,0.0,1.0
unkind,0.0,1.0
unkindly,0.0,1.0
unknown,0.0,1.0
unlamentable,0.0,1.0
unlamentably,0.0,1.0
unlawful,0.0,1.0
unlawfully,0.0,1.0
unlawfulness,0.0,1.0
unleash,0.0,1.0
unlicensed,0.0,1.0
unlikely,0.0,1.0
unlucky,0.0,1.0
unmoved,0.0,1.0
unnatural,0.0,1.0
unnaturally,0.0,1.0
unnecessary,0.0,1.0
unneeded,0.0,1.0
unnerve,0.0,1.0
unnerved,0.0,1.0
unnerving,0.0,1.0
unnervingly,0.0,1.0
unnoticed,0.0,1.0
unobserved,0.0,1.0
unorthodox,0.0,1.0
unorthodoxy,0.0,1.0
unpleasant,0.0,1.0
unpleasantries,0.0,1.0
unpopular,0.0,1.0
unpredictable,0.0,1.0
unprepared,0.0,1.0
unproductive,0.0,1.0
unprofitable,0.0,1.0
unprove,0.0,1.0
unproved,0.0,1.0
unproven,0.0,1.0
unproves,0.0,1.0
unproving,0.0,1.0
unqualified,0.0,1.0
unravel,0.0,1.0
unraveled,0.0,1.0
unreachable,0.0,1.0
unreadable,0.0,1.0
unrealistic,0.0,1.0
unreasonable,0.0,1.0
unreasonably,0.0,1.0
unrelenting,0.0,1.0
unrelentingly,0.0,1.0
unreliability,0.0,1.0
unreliable,0.0,1.0
unresolved,0.0,1.0
unresponsive,0.0,1.0
unrest,0.0,1.0
unruly,0.0,1.0
unsafe,0.0,1.0
unsatisfactory,0.0,1.0
unsavory,0.0,1.0
unscrupulous,0.0,1.0
unscrupulously,0.0,1.0
unsecure,0.0,1.0
unseemly,0.0,1.0
unsettle,0.0,1.0
unsettled,0.0,1.0
unsettling,0.0,1.0
unsettlingly,0.0,1.0
unskilled,0.0,1.0
unsophisticated,0.0,1.0
unsound,0.0,1.0
unspeakable,0.0,1.0
unspeakablely,0.0,1.0
unspecified,0.0,1.0
unstable,0.0,1.0
unsteadily,0.0,1.0
unsteadiness,0.0,1.0
unsteady,0.0,1.0
unsuccessful,0.0,1.0
unsuccessfully,0.0,1.0
unsupported,0.0,1.0
unsupportive,0.0,1.0
unsure,0.0,1.0
unsuspecting,0.0,1.0
unsustainable,0.0,1.0
untenable,0.0,1.0
untested,0.0,1.0
unthinkable,0.0,1.0
unthinkably,0.0,1.0
untimely,0.0,1.0
untouched,0.0,1.0
untrue,0.0,1.0
untrustworthy,0.0,1.0
untruthful,0.0,1.0
unusable,0.0,1.0
unusably,0.0,1.0
unuseable,0.0,1.0
unuseably,0.0,1.0
unusual,0.0,1.0
unusually,0.0,1.0
unwanted,0.0,1.0
unwarranted,0.0,1.0
unwatchable,0.0,1.0
unwelcome,0.0,1.0
unwell,0.0,1.0
unwieldy,0.0,1.0
unwilling,0.0,1.0
unwillingly,0.0,1.0
unwillingness,0.0,1.0
unwise,0.0,1.0
unwisely,0.0,1.0
unworkable,0.0,1.0
unworthy,0.0,1.0
unyielding,0.0,1.0
upbraid,0.0,1.0
upheaval,0.0,1.0
uprising,0.0,1.0
uproar,0.0,1.0
uproarious,0.0,1.0
uproariously,0.0,1.0
uproarous,0.0,1.0
uproarously,0.0,1.0
uproot,0.0,1.0
upset,0.0,1.0
upseting,0.0,1.0
upsets,0.0,1.0
upsetting,0.0,1.0
upsettingly,0.0,1.0
urgent,0.0,1.0
useless,0.0,1.0
usurp,0.0,1.0
usurper,0.0,1.0
utterly,0.0,1.0
vagrant,0.0,1.0
vague,0.0,1.0
vagueness,0.0,1.0
vain,0.0,1.0
vainly,0.0,1.0
vanity,0.0,1.0
vehement,0.0,1.0
vehemently,0.0,1.0
vengeance,0.0,1.0
vengeful,0.0,1.0
vengefully,0.0,1.0
vengefulness,0.0,1.0
venom,0.0,1.0
venomous,0.0,1.0
venomously,0.0,1.0
vent,0.0,1.0
vestiges,0.0,1.0
vex,0.0,1.0
vexation,0.0,1.0
vexing,0.0,1.0
vexingly,0.0,1.0
vibrate,0.0,1.0
vibrated,0.0,1.0
vibrates,0.0,1.0
vibrating,0.0,1.0
vibration,0.0,1.0
vice,0.0,1.0
vicious,0.0,1.0
viciously,0.0,1.0
viciousness,0.0,1.0
victimize,0.0,1.0
vile,0.0,1.0
vileness,0.0,1.0
vilify,0.0,1.0
villainous,0.0,1.0
villainously,0.0,1.0
villains,0.0,1.0
villian,0.0,1.0
villianous,0.0,1.0
villianously,0.0,1.0
villify,0.0,1.0
vindictive,0.0,1.0
vindictively,0.0,1.0
vindictiveness,0.0,1.0
violate,0.0,1.0
violation,0.0,1.0
violator,0.0,1.0
violators,0.0,1.0
violent,0.0,1.0
violently,0.0,1.0
viper,0.0,1.0
virulence,0.0,1.0
virulent,0.0,1.0
virulently,0.0,1.0
virus,0.0,1.0
vociferous,0.0,1.0
vociferously,0.0,1.0
volatile,0.0,1.0
volatility,0.0,1.0
vomit,0.0,1.0
vomited,0.0,1.0
vomiting,0.0,1.0
vomits,0.0,1.0
vulgar,0.0,1.0
vulnerable,0.0,1.0
wack,0.0,1.0
wail,0.0,1.0
wallow,0.0,1.0
wane,0.0,1.0
waning,0.0,1.0
wanton,0.0,1.0
warlike,0.0,1.0
warily,0.0,1.0
wariness,0.0,1.0
warned,0.0,1.0
warning,0.0,1.0
warp,0.0,1.0
warped,0.0,1.0
wary,0.0,1.0
washedout,0.0,1.0
waste,0.0,1.0
wasted,0.0,1.0
wasteful,0.0,1.0
wastefulness,0.0,1.0
wasting,0.0,1.0
waterdown,0.0,1.0
watereddown,0.0,1.0
wayward,0.0,1.0
weak,0.0,1.0
weaken,0.0,1.0
weakening,0.0,1.0
weaker,0.0,1.0
weakness,0.0,1.0
weaknesses,0.0,1.0
weariness,0.0,1.0
wearisome,0.0,1.0
weary,0.0,1.0
wedge,0.0,1.0
weed,0.0,1.0
weep,0.0,1.0
weird,0.0,1.0
weirdly,0.0,1.0
wheedle,0.0,1.0
whimper,0.0,1.0
whine,0.0,1.0
whining,0.0,1.0
whiny,0.0,1.0
whips,0.0,1.0
whore,0.0,1.0
whores,0.0,1.0
wicked,0.0,1.0
wickedly,0.0,1.0
wickedness,0.0,1.0
wild,0.0,1.0
wildly,0.0,1.0
wiles,0.0,1.0
wilt,0.0,1.0
wily,0.0,1.0
wimpy,0.0,1.0
wince,0.0,1.0
wobble,0.0,1.0
wobbled,0.0,1.0
wobbles,0.0,1.0
woe,0.0,1.0
woebegone,0.0,1.0
woeful,0.0,1.0
woefully,0.0,1.0
womanizer,0.0,1.0
womanizing,0.0,1.0
worn,0.0,1.0
worried,0.0,1.0
worriedly,0.0,1.0
worrier,0.0,1.0
worries,0.0,1.0
worrisome,0.0,1.0
worry,0.0,1.0
worrying,0.0,1.0
worryingly,0.0,1.0
worse,0.0,1.0
worsen,0.0,1.0
worsening,0.0,1.0
worst,0.0,1.0
worthless,0.0,1.0
worthlessly,0.0,1.0
worthlessness,0.0,1.0
wound,0.0,1.0
wounds,0.0,1.0
wrangle,0.0,1.0
wrath,0.0,1.0
wreak,0.0,1.0
wreaked,0.0,1.0
wreaks,0.0,1.0
wreck,0.0,1.0
wrest,0.0,1.0
wrestle,0.0,1.0
wretch,0.0,1.0
wretched,0.0,1.0
wretchedly,0.0,1.0
wretchedness,0.0,1.0
wrinkle,0.0,1.0
wrinkled,0.0,1.0
wrinkles,0.0,1.0
wrip,0.0,1.0
wripped,0.0,1.0
wripping,0.0,1.0
writhe,0.0,1.0
wrong,0.0,1.0
wrongful,0.0,1.0
wrongly,0.0,1.0
wrought,0.0,1.0
yawn,0.0,1.0
zap,0.0,1.0
zapped,0.0,1.0
zaps,0.0,1.0
zealot,0.0,1.0
zealous,0.0,1.0
zealously,0.0,1.0
zombie,0.0,1.0
